"","id","sampleA","sampleB","baseMeanA","baseMeanB","log2FC","pval","padj","sig"
"759","AT1G09932.Araport11.447","Control","Drought",2.21368067988018,1.58038774531909,0.457494975267081,0.784057381171784,0.999861575872975,"notDE"
"760","AT1G09940.Araport11.447","Control","Drought",192.259646816887,191.949447438824,0.0163075792690625,0.934811056079088,0.999861575872975,"notDE"
"761","AT1G09950.Araport11.447","Control","Drought",6.82033636103774,3.05406222348563,1.21056149686602,0.325778677562863,0.999861575872975,"notDE"
"762","AT1G09960.Araport11.447","Control","Drought",78.7896971789151,88.9008856719189,-0.175272544357387,0.527564582407695,0.999861575872975,"notDE"
"763","AT1G09970.Araport11.447","Control","Drought",245.142579943113,254.886457851159,-0.0629188556823998,0.757479344509088,0.999861575872975,"notDE"
"764","AT1G09980.Araport11.447","Control","Drought",885.857732305159,833.266237571614,0.0812905026319086,0.615751312581265,0.999861575872975,"notDE"
"765","AT1G09995.Araport11.447","Control","Drought",25.2649487684211,22.2230223747727,0.243600619680316,0.637090707277939,0.999861575872975,"notDE"
"766","AT1G10020.Araport11.447","Control","Drought",389.107781154057,351.251883553979,0.149215990147207,0.442477923455712,0.999861575872975,"notDE"
"767","AT1G10030.Araport11.447","Control","Drought",485.521719156321,514.916859631389,-0.0825545021971875,0.597698156157728,0.999861575872975,"notDE"
"768","AT1G10040.Araport11.447","Control","Drought",82.2198766363689,66.4006257950352,0.301532598967186,0.294638847388107,0.999861575872975,"notDE"
"769","AT1G10050.Araport11.447","Control","Drought",236.995068573482,201.985474572581,0.213024617675638,0.356399011922429,0.999861575872975,"notDE"
"770","AT1G10060.Araport11.447","Control","Drought",184.701800550583,173.351097619419,0.0675079910590635,0.807178707949077,0.999861575872975,"notDE"
"771","AT1G10090.Araport11.447","Control","Drought",161.444378329479,168.319103534115,-0.0393078093331709,0.866945287053761,0.999861575872975,"notDE"
"772","AT1G10095.Araport11.447","Control","Drought",91.4936263142071,69.5971288321072,0.382234391143166,0.170266499360173,0.999861575872975,"notDE"
"773","AT1G10110.Araport11.447","Control","Drought",3.94046458884805,1.98840475374521,0.937751795958115,0.559314694811019,0.999861575872975,"notDE"
"774","AT1G10120.Araport11.447","Control","Drought",548.454611636629,479.622022920645,0.190358153540038,0.205171778232199,0.999861575872975,"notDE"
"775","AT1G10130.Araport11.447","Control","Drought",647.920757869512,599.412418542078,0.109475640074551,0.474846289020083,0.999861575872975,"notDE"
"776","AT1G10140.Araport11.447","Control","Drought",29.1212895872632,23.9756838093062,0.256390032252388,0.596341511175488,0.999861575872975,"notDE"
"777","AT1G10170.Araport11.447","Control","Drought",699.95264338778,766.993788353466,-0.14074957113043,0.461742525364835,0.999861575872975,"notDE"
"778","AT1G10180.Araport11.447","Control","Drought",612.634074474281,618.339709985588,-0.0182493087726347,0.904811366365741,0.999861575872975,"notDE"
"779","AT1G10200.Araport11.447","Control","Drought",1391.47971021043,1406.85901463498,-0.0127892840086515,0.927120568908757,0.999861575872975,"notDE"
"780","AT1G10210.Araport11.447","Control","Drought",61.2484992798855,70.9997994057659,-0.159498715395577,0.656141612045613,0.999861575872975,"notDE"
"781","AT1G10230.Araport11.447","Control","Drought",949.9448813418,1063.03755858775,-0.163234819341884,0.207244221545257,0.999861575872975,"notDE"
"782","AT1G10240.Araport11.447","Control","Drought",352.421510897419,328.934717245865,0.0951705281364774,0.614851715837532,0.999861575872975,"notDE"
"783","AT1G10270.Araport11.447","Control","Drought",477.298941121516,540.335080379702,-0.184637863027581,0.291189578881386,0.999861575872975,"notDE"
"784","AT1G10280.Araport11.447","Control","Drought",97.5402594524475,88.9042383623007,0.128580913279136,0.632692655966451,0.999861575872975,"notDE"
"785","AT1G10290.Araport11.447","Control","Drought",1587.59069272303,1700.26437637251,-0.100638438322492,0.593996787230169,0.999861575872975,"notDE"
"786","AT1G10300.Araport11.447","Control","Drought",12.1800655513144,6.18963761098448,0.81990785827052,0.370285910874305,0.999861575872975,"notDE"
"787","AT1G10310.Araport11.447","Control","Drought",576.581548086784,649.076721050369,-0.174428694061363,0.249262490202826,0.999861575872975,"notDE"
"788","AT1G10320.Araport11.447","Control","Drought",471.23285528084,429.641384489638,0.138127913344355,0.519850713345086,0.999861575872975,"notDE"
"789","AT1G10330.Araport11.447","Control","Drought",68.6128655606265,72.1516028120081,-0.0544356877227002,0.862617491646517,0.999861575872975,"notDE"
"790","AT1G10350.Araport11.447","Control","Drought",251.405093979839,227.137461031863,0.14781507433757,0.429994328676425,0.999861575872975,"notDE"
"791","AT1G10360.Araport11.447","Control","Drought",287.994815745398,288.311776519944,0.0112241957136999,0.967271479147606,0.999861575872975,"notDE"
"792","AT1G10370.Araport11.447","Control","Drought",858.544008926825,947.792181393574,-0.14083459123824,0.35217731823424,0.999861575872975,"notDE"
"793","AT1G10380.Araport11.447","Control","Drought",0.926636584883983,3.59191999392854,-2.07595876290332,0.210180710049266,0.999861575872975,"notDE"
"794","AT1G10390.Araport11.447","Control","Drought",1291.04004980069,1301.821126806,-0.0164383179933678,0.904490677895312,0.999861575872975,"notDE"
"795","AT1G10410.Araport11.447","Control","Drought",278.238852403067,257.854307052805,0.116936885629083,0.556765078614168,0.999861575872975,"notDE"
"796","AT1G10417.Araport11.447","Control","Drought",43.6848527998599,49.6255272417059,-0.146652706764098,0.684065739802097,0.999861575872975,"notDE"
"797","AT1G10430.Araport11.447","Control","Drought",501.131024385603,545.381930458375,-0.119906617048931,0.429240045835054,0.999861575872975,"notDE"
"798","AT1G10450.Araport11.447","Control","Drought",556.917547444975,592.093928083826,-0.0893155138846226,0.539379202763213,0.999861575872975,"notDE"
"799","AT1G10460.Araport11.447","Control","Drought",5.85532980564999,3.96085676553895,0.485626328090279,0.661000119828057,0.999861575872975,"notDE"
"800","AT1G10470.Araport11.447","Control","Drought",774.233182582843,750.503919162754,0.0441502038005047,0.749441864869554,0.999861575872975,"notDE"
"801","AT1G10490.Araport11.447","Control","Drought",980.642489688059,939.447850929383,0.0568234765357878,0.707936055761914,0.999861575872975,"notDE"
"802","AT1G10500.Araport11.447","Control","Drought",315.972776112426,326.285752344994,-0.0336482342061747,0.887879977759043,0.999861575872975,"notDE"
"803","AT1G10510.Araport11.447","Control","Drought",1121.53247454388,1168.93728273931,-0.0648027077189447,0.686847340670821,0.999861575872975,"notDE"
"804","AT1G10520.Araport11.447","Control","Drought",72.840766263264,92.6484439374935,-0.310636476847156,0.334503548800227,0.999861575872975,"notDE"
"805","AT1G10522.Araport11.447","Control","Drought",1746.63636727798,1793.1847979245,-0.0364783485021243,0.79072400866556,0.999861575872975,"notDE"
"806","AT1G10530.Araport11.447","Control","Drought",6.18050622803884,5.02986692566117,0.194302914584602,0.841639110234439,0.999861575872975,"notDE"
"807","AT1G10540.Araport11.447","Control","Drought",39.9999590954639,30.6376187686718,0.356106528617711,0.402055291617766,0.999861575872975,"notDE"
"808","AT1G10560.Araport11.447","Control","Drought",7.3617739178891,4.0999448887436,0.933222212179592,0.374902693534406,0.999861575872975,"notDE"
"809","AT1G10570.Araport11.447","Control","Drought",374.408881002569,339.269579623444,0.15010845795281,0.383393918741772,0.999861575872975,"notDE"
"810","AT1G10580.Araport11.447","Control","Drought",892.080469617104,1000.93750264688,-0.170093164899039,0.287202764772482,0.999861575872975,"notDE"
"811","AT1G10590.Araport11.447","Control","Drought",1991.02133639305,2041.03966425367,-0.0363782619191589,0.756251397046674,0.999861575872975,"notDE"
"812","AT1G10600.Araport11.447","Control","Drought",325.010396243487,293.341807847524,0.158456485675281,0.498391147555494,0.999861575872975,"notDE"
"813","AT1G10610.Araport11.447","Control","Drought",137.578291424414,122.42552315384,0.174790260335192,0.533948756758941,0.999861575872975,"notDE"
"814","AT1G10630.Araport11.447","Control","Drought",1197.31250552307,1311.40547922122,-0.131581695288569,0.308361861151699,0.999861575872975,"notDE"
"815","AT1G10640.Araport11.447","Control","Drought",906.495133229236,1041.35040050794,-0.200141067443834,0.137864241116724,0.999861575872975,"notDE"
"816","AT1G10650.Araport11.447","Control","Drought",408.82496709244,386.816429142142,0.0840579151479772,0.58792093801976,0.999861575872975,"notDE"
"817","AT1G10657.Araport11.447","Control","Drought",386.764306046644,314.078086320412,0.310770309452252,0.148909871730374,0.999861575872975,"notDE"
"818","AT1G10660.Araport11.447","Control","Drought",476.809548153308,458.825591140564,0.0590775154891604,0.706040547683284,0.999861575872975,"notDE"
"819","AT1G10670.Araport11.447","Control","Drought",2993.78255839636,3108.80944982275,-0.0540683958737316,0.685245448180238,0.999861575872975,"notDE"
"820","AT1G10690.Araport11.447","Control","Drought",33.3210936052481,36.4675669692337,-0.134288679646866,0.770320356821104,0.999861575872975,"notDE"
"821","AT1G10700.Araport11.447","Control","Drought",266.897221004365,248.413005391641,0.10777874939329,0.572037310117544,0.999861575872975,"notDE"
"822","AT1G10710.Araport11.447","Control","Drought",10.7006952022662,14.0684488427157,-0.403238669756906,0.652563922269881,0.999861575872975,"notDE"
"823","AT1G10720.Araport11.447","Control","Drought",302.533977932203,256.912144485916,0.225027165097717,0.242130770066456,0.999861575872975,"notDE"
"824","AT1G10730.Araport11.447","Control","Drought",50.2418542114703,34.9359761940674,0.529628199292638,0.148899264596432,0.999861575872975,"notDE"
"825","AT1G10740.Araport11.447","Control","Drought",450.356078676088,474.694687678008,-0.0696929249349862,0.653699066227349,0.999861575872975,"notDE"
"826","AT1G10750.Araport11.447","Control","Drought",99.2437156925872,104.502802778398,-0.0887509757431539,0.772676122665463,0.999861575872975,"notDE"
"827","AT1G10760.Araport11.447","Control","Drought",742.951589113977,842.232480950686,-0.177318549390596,0.21349154789655,0.999861575872975,"notDE"
"828","AT1G10780.Araport11.447","Control","Drought",764.60868204242,687.156026607549,0.151768138359146,0.291955573664171,0.999861575872975,"notDE"
"829","AT1G10790.Araport11.447","Control","Drought",7.08956884004908,5.07819452366474,0.504274138761407,0.590342741902418,0.999861575872975,"notDE"
"830","AT1G10810.Araport11.447","Control","Drought",6.86286813578363,9.05882609368613,-0.439425437685696,0.625465462071626,0.999861575872975,"notDE"
"831","AT1G10820.Araport11.447","Control","Drought",415.426853471872,381.524338712023,0.122805000933068,0.538352424948084,0.999861575872975,"notDE"
"832","AT1G10830.Araport11.447","Control","Drought",359.008024345291,404.333741574921,-0.164908281530379,0.375686519092829,0.999861575872975,"notDE"
"833","AT1G10840.Araport11.447","Control","Drought",2094.16032075967,2201.49091700392,-0.0706329585163617,0.586000966269578,0.999861575872975,"notDE"
"834","AT1G10850.Araport11.447","Control","Drought",826.25878756812,967.247876079206,-0.231584332398341,0.11400772960041,0.999861575872975,"notDE"
"835","AT1G10865.Araport11.447","Control","Drought",130.091431403164,94.6553615974036,0.453990016462802,0.125061237995968,0.999861575872975,"notDE"
"836","AT1G10870.Araport11.447","Control","Drought",639.346697413794,591.674700956489,0.111720820412274,0.461872157548508,0.999861575872975,"notDE"
"837","AT1G10890.Araport11.447","Control","Drought",761.935715448005,687.562044490673,0.15208268173161,0.407055148872693,0.999861575872975,"notDE"
"838","AT1G10900.Araport11.447","Control","Drought",258.34398925275,250.44467196633,0.0270845573959287,0.893072846619068,0.999861575872975,"notDE"
"839","AT1G10910.Araport11.447","Control","Drought",1052.69695506419,999.138830505144,0.0785651185406364,0.584145911731339,0.999861575872975,"notDE"
"840","AT1G10920.Araport11.447","Control","Drought",88.4676230150981,75.5489323318156,0.234165958935672,0.401961728861954,0.999861575872975,"notDE"
"841","AT1G10930.Araport11.447","Control","Drought",1192.52410145644,1159.34376897986,0.0381652659146663,0.814025859999904,0.999861575872975,"notDE"
"842","AT1G10940.Araport11.447","Control","Drought",886.548216063534,859.841986606538,0.0501429315148069,0.76124875434722,0.999861575872975,"notDE"
"843","AT1G10950.Araport11.447","Control","Drought",1821.45288742794,1953.05446144991,-0.100287517914033,0.459209128919869,0.999861575872975,"notDE"
"844","AT1G10960.Araport11.447","Control","Drought",3719.01547967625,4142.36315704012,-0.155159007956038,0.365442585232618,0.999861575872975,"notDE"
"845","AT1G10970.Araport11.447","Control","Drought",75.6657170135379,110.781939016266,-0.578920932467321,0.0610392968946914,0.999861575872975,"notDE"
"846","AT1G10980.Araport11.447","Control","Drought",28.330012391592,23.9833279343681,0.228605052964566,0.651761043778022,0.999861575872975,"notDE"
"847","AT1G10990.Araport11.447","Control","Drought",60.2642661682579,33.9842067443923,0.803684219700659,0.0236629832591795,0.999861575872975,"DE"
"848","AT1G11000.Araport11.447","Control","Drought",252.717236942908,231.288781238762,0.114966475499788,0.617778109680178,0.999861575872975,"notDE"
"849","AT1G11020.Araport11.447","Control","Drought",204.865956871566,202.805117348497,0.0105383609809556,0.956710550816616,0.999861575872975,"notDE"
"850","AT1G11050.Araport11.447","Control","Drought",17.5123277188429,13.9622049477123,0.345126597382845,0.582645872928498,0.999861575872975,"notDE"
"851","AT1G11060.Araport11.447","Control","Drought",380.420723980717,366.102790608181,0.0638418495950106,0.703661341006863,0.999861575872975,"notDE"
"852","AT1G11070.Araport11.447","Control","Drought",13.1891733228383,7.74019248067572,0.79995495934907,0.273396358126872,0.999861575872975,"notDE"
"853","AT1G11080.Araport11.447","Control","Drought",2.0607473177936,1.47702716854834,0.328507924285709,0.86319949495781,0.999861575872975,"notDE"
"854","AT1G11090.Araport11.447","Control","Drought",102.68184794929,99.5700786046819,0.0390228515995438,0.898721358040319,0.999861575872975,"notDE"
"855","AT1G11100.Araport11.447","Control","Drought",39.7426524856699,30.3506645332238,0.349442036740671,0.43176259735604,0.999861575872975,"notDE"
"856","AT1G11110.Araport11.447","Control","Drought",10.1401142311508,5.00338674041512,1.13541961652952,0.206216278863873,0.999861575872975,"notDE"
"857","AT1G11112.Araport11.447","Control","Drought",158.79997179767,158.714111053096,0.0167679980867542,0.939841609987003,0.999861575872975,"notDE"
"858","AT1G11120.Araport11.447","Control","Drought",218.868855971071,237.347407856175,-0.106097460056706,0.590999565560822,0.999861575872975,"notDE"
"859","AT1G11125.Araport11.447","Control","Drought",56.3012698564379,65.962306538832,-0.239575711242736,0.454912362445827,0.999861575872975,"notDE"
"860","AT1G11130.Araport11.447","Control","Drought",710.330144551497,778.124032148121,-0.136217275448088,0.394284505178901,0.999861575872975,"notDE"
"861","AT1G11160.Araport11.447","Control","Drought",256.319767820391,225.563455513288,0.176411392900575,0.352885646448275,0.999861575872975,"notDE"
"862","AT1G11170.Araport11.447","Control","Drought",18.326993274996,17.5797944169293,0.0944419203504864,0.879110494183505,0.999861575872975,"notDE"
"863","AT1G11180.Araport11.447","Control","Drought",127.626114667468,125.328707912509,0.0310062045895065,0.898074157081338,0.999861575872975,"notDE"
"864","AT1G11190.Araport11.447","Control","Drought",7.10000840985203,3.2355832738878,1.01258699848663,0.367145551589886,0.999861575872975,"notDE"
"865","AT1G11200.Araport11.447","Control","Drought",130.025070340305,155.023335220545,-0.257761893430669,0.292773951900736,0.999861575872975,"notDE"
"866","AT1G11210.Araport11.447","Control","Drought",1.93417491501763,1.24717852014259,0.374221857627498,0.847295596971899,0.999861575872975,"notDE"
"867","AT1G11220.Araport11.447","Control","Drought",288.737638418988,338.639358091674,-0.226502740876806,0.231109897797746,0.999861575872975,"notDE"
"868","AT1G11240.Araport11.447","Control","Drought",956.373169171565,911.191012548796,0.0720415524790767,0.616131045840722,0.999861575872975,"notDE"
"869","AT1G11260.Araport11.447","Control","Drought",601.990726372831,566.943935100027,0.0808276248455501,0.679396547370859,0.999861575872975,"notDE"
"870","AT1G11270.Araport11.447","Control","Drought",42.3770958492095,29.7123295042427,0.448738698947427,0.333997396748858,0.999861575872975,"notDE"
"871","AT1G11280.Araport11.447","Control","Drought",760.693533041099,606.480700188406,0.325288831528092,0.0300829375486813,0.999861575872975,"DE"
"872","AT1G11290.Araport11.447","Control","Drought",175.788602216487,168.234255863509,0.06000052041635,0.765398351764835,0.999861575872975,"notDE"
"873","AT1G11300.Araport11.447","Control","Drought",100.239433745801,95.8238920879764,0.103618057923043,0.725322817676915,0.999861575872975,"notDE"
"874","AT1G11303.Araport11.447","Control","Drought",246.930681255436,233.704472065688,0.0941519456226674,0.618536249942216,0.999861575872975,"notDE"
"875","AT1G11310.Araport11.447","Control","Drought",889.865867716177,876.106603553755,0.0240064528617759,0.870726656104813,0.999861575872975,"notDE"
"876","AT1G11320.Araport11.447","Control","Drought",123.55916081782,139.767842981091,-0.181270730763651,0.45176706815413,0.999861575872975,"notDE"
"877","AT1G11330.Araport11.447","Control","Drought",164.847151455839,126.160712855102,0.361983803663061,0.158774961292685,0.999861575872975,"notDE"
"878","AT1G11340.Araport11.447","Control","Drought",4.84944405888242,2.84016631703135,0.793439825250673,0.50128057733762,0.999861575872975,"notDE"
"879","AT1G11350.Araport11.447","Control","Drought",210.82290127812,156.706870239167,0.449362026649566,0.0525837623670504,0.999861575872975,"notDE"
"880","AT1G11360.Araport11.447","Control","Drought",339.838198711094,376.860055867591,-0.144354861099247,0.371431768979116,0.999861575872975,"notDE"
"881","AT1G11380.Araport11.447","Control","Drought",134.940897912368,122.947428182332,0.150480841610926,0.562698608402158,0.999861575872975,"notDE"
"882","AT1G11390.Araport11.447","Control","Drought",347.335498302148,368.753535681067,-0.0867332970464083,0.613193296419414,0.999861575872975,"notDE"
"883","AT1G11400.Araport11.447","Control","Drought",491.353801667689,581.77112365051,-0.237369390164056,0.11834928035381,0.999861575872975,"notDE"
"884","AT1G11410.Araport11.447","Control","Drought",46.61116872511,43.467002588456,0.0807462959331208,0.83178546678746,0.999861575872975,"notDE"
"885","AT1G11420.Araport11.447","Control","Drought",114.043728825694,121.145372371156,-0.0957125782676395,0.711536060520409,0.999861575872975,"notDE"
"886","AT1G11430.Araport11.447","Control","Drought",4280.70149379744,4692.00672161313,-0.132706577478507,0.27404079960383,0.999861575872975,"notDE"
"887","AT1G11440.Araport11.447","Control","Drought",97.5314724660106,84.5382479065682,0.192979226397344,0.512057306976544,0.999861575872975,"notDE"
"888","AT1G11450.Araport11.447","Control","Drought",42.1832001537672,41.1945269174954,-0.00213723926319523,0.995755616270494,0.999861575872975,"notDE"
"889","AT1G11460.Araport11.447","Control","Drought",6.27741250477204,1.47702716854834,1.83961903238133,0.225774742855719,0.999861575872975,"notDE"
"890","AT1G11475.Araport11.447","Control","Drought",666.457618664961,606.944762402871,0.143611718481172,0.432681912013592,0.999861575872975,"notDE"
"891","AT1G11480.Araport11.447","Control","Drought",736.205352663021,746.301911963135,-0.0232560721693198,0.873526114384603,0.999861575872975,"notDE"
"892","AT1G11490.Araport11.447","Control","Drought",4.72287165610645,2.09894008342874,1.02653653945989,0.440216313622557,0.999861575872975,"notDE"
"893","AT1G11500.Araport11.447","Control","Drought",4.41692178995741,1.60351524018334,1.16476293453966,0.43763303229289,0.999861575872975,"notDE"
"894","AT1G11530.Araport11.447","Control","Drought",34.1020975150681,22.119661798002,0.6877190626676,0.13683011353481,0.999861575872975,"notDE"
"895","AT1G11545.Araport11.447","Control","Drought",168.383439886342,158.703455575461,0.0961673308945477,0.657762003402293,0.999861575872975,"notDE"
"896","AT1G11570.Araport11.447","Control","Drought",5.36278493108122,4.26551319719431,0.260002850524766,0.801255344460802,0.999861575872975,"notDE"
"897","AT1G11580.Araport11.447","Control","Drought",50.0431670498816,45.4641853312399,0.133020820610167,0.704718646038684,0.999861575872975,"notDE"
"898","AT1G11590.Araport11.447","Control","Drought",1.40317692796922,1.98840475374521,-0.590557802049749,0.757878395015871,0.999861575872975,"notDE"
"899","AT1G11591.Araport11.447","Control","Drought",148.768034832814,135.224135353698,0.145271674514185,0.621094355295045,0.999861575872975,"notDE"
"900","AT1G11600.Araport11.447","Control","Drought",1132.64062779149,1368.17234052712,-0.27308772630457,0.18964051571769,0.999861575872975,"notDE"
"901","AT1G11630.Araport11.447","Control","Drought",206.324911458961,192.661182134607,0.103498356673598,0.603242445540673,0.999861575872975,"notDE"
"902","AT1G11650.Araport11.447","Control","Drought",3482.67135621337,3596.59768865112,-0.0472710738683367,0.717954598490629,0.999861575872975,"notDE"
"903","AT1G11660.Araport11.447","Control","Drought",504.254860717351,521.05236024269,-0.0512515970514966,0.767727737388043,0.999861575872975,"notDE"
"904","AT1G11670.Araport11.447","Control","Drought",248.76353866355,288.403323173678,-0.215884057829007,0.307838318168114,0.999861575872975,"notDE"
"905","AT1G11680.Araport11.447","Control","Drought",1143.88813207257,1308.90306323509,-0.196208901718818,0.194086300308936,0.999861575872975,"notDE"
"906","AT1G11700.Araport11.447","Control","Drought",53.7175380424987,61.3278565700273,-0.181067174397673,0.582421919270119,0.999861575872975,"notDE"
"907","AT1G11710.Araport11.447","Control","Drought",95.7965919241641,81.1649846259233,0.235052908026176,0.40316999533886,0.999861575872975,"notDE"
"908","AT1G11720.Araport11.447","Control","Drought",734.364814331907,662.599692579005,0.154225987251636,0.284290455443343,0.999861575872975,"notDE"
"909","AT1G11730.Araport11.447","Control","Drought",134.315336585511,122.622186236237,0.157456332992455,0.549156712237177,0.999861575872975,"notDE"
"910","AT1G11750.Araport11.447","Control","Drought",2424.09570513832,2517.56226620148,-0.0535929047812804,0.692306046469131,0.999861575872975,"notDE"
"911","AT1G11755.Araport11.447","Control","Drought",143.931337806756,126.362801236155,0.168964505552662,0.457184170198721,0.999861575872975,"notDE"
"912","AT1G11760.Araport11.447","Control","Drought",186.189161940212,190.435107671505,-0.0447301977767147,0.828479292117763,0.999861575872975,"notDE"
"913","AT1G11780.Araport11.447","Control","Drought",265.29412004132,239.971477624136,0.139522004276756,0.451401967595343,0.999861575872975,"notDE"
"914","AT1G11790.Araport11.447","Control","Drought",636.597735559316,638.22865889818,0.000938822028905911,0.9948233049316,0.999861575872975,"notDE"
"915","AT1G11800.Araport11.447","Control","Drought",308.377976056637,314.079793009454,-0.0341501707375373,0.849647081231662,0.999861575872975,"notDE"
"916","AT1G11820.Araport11.447","Control","Drought",2069.55366350309,2112.69106813381,-0.0328667865655135,0.817868041508118,0.999861575872975,"notDE"
"917","AT1G11840.Araport11.447","Control","Drought",2126.92455733289,2504.35260768205,-0.234836161830633,0.190557665792859,0.999861575872975,"notDE"
"918","AT1G11850.Araport11.447","Control","Drought",88.5591306141025,110.56514160779,-0.313077541839723,0.222151183276942,0.999861575872975,"notDE"
"919","AT1G11860.Araport11.447","Control","Drought",5855.46588335331,6514.41009478139,-0.1534486172678,0.316502343661949,0.999861575872975,"notDE"
"920","AT1G11870.Araport11.447","Control","Drought",603.499822710166,659.37378327324,-0.125704758459561,0.537019639754371,0.999861575872975,"notDE"
"921","AT1G11880.Araport11.447","Control","Drought",74.8670559888684,68.9390189986438,0.0983960617391783,0.74275504430418,0.999861575872975,"notDE"
"922","AT1G11890.Araport11.447","Control","Drought",489.285609829244,533.512301551136,-0.121457515736448,0.431601047094746,0.999861575872975,"notDE"
"923","AT1G11900.Araport11.447","Control","Drought",74.9637959816498,63.7306423751538,0.257537505325251,0.400438534459889,0.999861575872975,"notDE"
"924","AT1G11905.Araport11.447","Control","Drought",188.138842534858,194.803621923872,-0.0363678981043061,0.873097852631294,0.999861575872975,"notDE"
"925","AT1G11910.Araport11.447","Control","Drought",2591.98678334951,2917.40613165586,-0.171982736293009,0.194423216062676,0.999861575872975,"notDE"
"926","AT1G11915.Araport11.447","Control","Drought",1.7723714245183,1.35053909691334,0.283866623069038,0.874128468392079,0.999861575872975,"notDE"
"927","AT1G11930.Araport11.447","Control","Drought",999.237688628722,892.166029361884,0.165493591815619,0.336411716395507,0.999861575872975,"notDE"
"928","AT1G11940.Araport11.447","Control","Drought",140.362743219285,125.350085953118,0.161473832530291,0.488031293059107,0.999861575872975,"notDE"
"929","AT1G11950.Araport11.447","Control","Drought",275.586477280999,239.173633359429,0.188248373314462,0.336129764669068,0.999861575872975,"notDE"
"930","AT1G11960.Araport11.447","Control","Drought",224.782114871368,200.072475008576,0.156865949877265,0.426764738710878,0.999861575872975,"notDE"
"931","AT1G11990.Araport11.447","Control","Drought",2.44751578721643,3.79528845708824,-0.540866400429147,0.71627646369988,0.999861575872975,"notDE"
"932","AT1G12000.Araport11.447","Control","Drought",2713.38359750528,3048.97725421632,-0.168864871204158,0.343692395200911,0.999861575872975,"notDE"
"933","AT1G12020.Araport11.447","Control","Drought",229.004178736076,229.965173515455,-0.0108067498790946,0.954457317886422,0.999861575872975,"notDE"
"934","AT1G12050.Araport11.447","Control","Drought",588.972820856907,632.415346115186,-0.0998003403876658,0.572025477651201,0.999861575872975,"notDE"
"935","AT1G12060.Araport11.447","Control","Drought",67.7844552679384,58.1355169332946,0.181263551139148,0.59196154548813,0.999861575872975,"notDE"
"936","AT1G12064.Araport11.447","Control","Drought",29.321629332218,33.513512632137,-0.211894854382331,0.626931260388118,0.999861575872975,"notDE"
"937","AT1G12080.Araport11.447","Control","Drought",317.224349949922,249.901047559422,0.342667828090738,0.0801514777081767,0.999861575872975,"notDE"
"938","AT1G12090.Araport11.447","Control","Drought",5749.26880648939,5729.7266623121,0.00556042830243739,0.970763746669596,0.999861575872975,"notDE"
"939","AT1G12100.Araport11.447","Control","Drought",81.3174850494768,68.8646805875433,0.219286048706958,0.509199884621393,0.999861575872975,"notDE"
"940","AT1G12110.Araport11.447","Control","Drought",50.6301921222834,40.8784042982471,0.27249195265193,0.561916262112349,0.999861575872975,"notDE"
"941","AT1G12120.Araport11.447","Control","Drought",786.587750989408,742.267296009197,0.0841525543083871,0.521309899058381,0.999861575872975,"notDE"
"942","AT1G12140.Araport11.447","Control","Drought",171.694954839625,169.069595312694,0.0178881345949414,0.93111245311569,0.999861575872975,"notDE"
"943","AT1G12150.Araport11.447","Control","Drought",5.47891776405424,2.95405433709668,0.68648928042892,0.560953307130809,0.999861575872975,"notDE"
"944","AT1G12230.Araport11.447","Control","Drought",596.940213974104,648.559552247282,-0.12382938856252,0.590782732892475,0.999861575872975,"notDE"
"945","AT1G12240.Araport11.447","Control","Drought",387.622915961723,400.293931809582,-0.0418108990344582,0.81180334725046,0.999861575872975,"notDE"
"946","AT1G12244.Araport11.447","Control","Drought",215.789715043462,235.691401617648,-0.112152156439694,0.607994056953825,0.999861575872975,"notDE"
"947","AT1G12250.Araport11.447","Control","Drought",795.259765861072,783.351123195089,0.024657240182148,0.860098496492158,0.999861575872975,"notDE"
"948","AT1G12260.Araport11.447","Control","Drought",8.03377939780681,9.98492606807272,-0.383762092630409,0.627672905345545,0.999861575872975,"notDE"
"949","AT1G12270.Araport11.447","Control","Drought",1346.38671636823,1403.95196430075,-0.0623900513974427,0.685784953603863,0.999861575872975,"notDE"
"950","AT1G12280.Araport11.447","Control","Drought",63.8442401050179,63.6260017162764,0.0459044994265662,0.890580462259928,0.999861575872975,"notDE"
"951","AT1G12290.Araport11.447","Control","Drought",33.1530954911638,46.814852462494,-0.462922977123353,0.299703493014656,0.999861575872975,"notDE"
"952","AT1G12300.Araport11.447","Control","Drought",184.005230528351,189.522759796454,-0.0650826926777698,0.769149002052049,0.999861575872975,"notDE"
"953","AT1G12320.Araport11.447","Control","Drought",39.5410758672283,36.0486811797046,0.18795178148153,0.666013333830809,0.999861575872975,"notDE"
"954","AT1G12330.Araport11.447","Control","Drought",649.245388183327,744.706687156052,-0.199328908914987,0.174974758395753,0.999861575872975,"notDE"
"955","AT1G12340.Araport11.447","Control","Drought",193.527167261643,152.279159607693,0.34389099792708,0.144353648006126,0.999861575872975,"notDE"
"956","AT1G12350.Araport11.447","Control","Drought",342.422618111162,351.091837860767,-0.0304571503159488,0.862511931480873,0.999861575872975,"notDE"
"957","AT1G12360.Araport11.447","Control","Drought",573.898675418915,586.087286725029,-0.0312283267745044,0.847945203242187,0.999861575872975,"notDE"
"958","AT1G12370.Araport11.447","Control","Drought",201.873637669112,186.564090870658,0.0909066648651302,0.702392373716479,0.999861575872975,"notDE"
